X,Y,DHSID,DHSCC,DHSYEAR,DHSCLUST,CCFIPS,ADM1FIPS,ADM1FIPSNA,ADM1SALBNA,ADM1SALBCO,ADM1DHS,ADM1NAME,DHSREGCO,DHSREGNA,SOURCE,URBAN_RURA,LATNUM,LONGNUM,ALT_GPS,ALT_DEM,DATUM
30.31009,-1.992365,RW201000000165,RW,2010.000000,165.000000,RW,RW11,Eastern,NULL,NULL,5.000000,East,24.000000,Rwamagana,GPS,R,-1.992365,30.310090,1728.000000,1730.000000,WGS84
30.440808,-1.949591,RW201000000166,RW,2010.000000,166.000000,RW,RW11,Eastern,NULL,NULL,5.000000,East,24.000000,Rwamagana,GPS,U,-1.949591,30.440808,1530.000000,1528.000000,WGS84
29.067239,-2.387603,RW201000000167,RW,2010.000000,167.000000,RW,RW14,Western,NULL,NULL,3.000000,West,18.000000,Nyamasheke,GPS,R,-2.387603,29.067239,1613.000000,1608.000000,WGS84
30.047714,-1.937687,RW201000000168,RW,2010.000000,168.000000,RW,RW12,Kigali City,NULL,NULL,1.000000,Kigali City,1.000000,Nyarugenge,GPS,U,-1.937687,30.047714,1403.000000,1408.000000,WGS84
29.637663,-1.697388,RW201000000169,RW,2010.000000,169.000000,RW,RW13,Northern,NULL,NULL,4.000000,North,20.000000,Gakenke,GPS,R,-1.697388,29.637663,1523.000000,1512.000000,WGS84
30.199794,-2.260028,RW201000000170,RW,2010.000000,170.000000,RW,RW11,Eastern,NULL,NULL,5.000000,East,30.000000,Bugesera,GPS,R,-2.260028,30.199794,1398.000000,1407.000000,WGS84
28.926768,-2.485561,RW201000000171,RW,2010.000000,171.000000,RW,RW14,Western,NULL,NULL,3.000000,West,17.000000,Rusizi,GPS,U,-2.485561,28.926768,1765.000000,1772.000000,WGS84
30.389542,-1.100359,RW201000000172,RW,2010.000000,172.000000,RW,RW11,Eastern,NULL,NULL,5.000000,East,25.000000,Nyagatare,GPS,R,-1.100359,30.389542,1330.000000,1337.000000,WGS84
30.104393,-1.95637,RW201000000173,RW,2010.000000,173.000000,RW,RW12,Kigali City,NULL,NULL,1.000000,Kigali City,2.000000,Gasabo,GPS,U,-1.956370,30.104393,1496.000000,1503.000000,WGS84
29.532057,-2.416729,RW201000000174,RW,2010.000000,174.000000,RW,RW15,Southern,NULL,NULL,2.000000,South,8.000000,Nyamagabe,GPS,R,-2.416729,29.532057,1997.000000,1980.000000,WGS84
30.449934,-1.918798,RW201000000175,RW,2010.000000,175.000000,RW,RW11,Eastern,NULL,NULL,5.000000,East,24.000000,Rwamagana,GPS,R,-1.918798,30.449934,1517.000000,1514.000000,WGS84
29.633267,-1.637594,RW201000000176,RW,2010.000000,176.000000,RW,RW14,Western,NULL,NULL,3.000000,West,15.000000,Nyabihu,GPS,R,-1.637594,29.633267,1575.000000,1528.000000,WGS84
30.080122,-1.782677,RW201000000177,RW,2010.000000,177.000000,RW,RW13,Northern,NULL,NULL,4.000000,North,19.000000,Rulindo,GPS,R,-1.782677,30.080122,1631.000000,1619.000000,WGS84
30.450414,-2.116101,RW201000000178,RW,2010.000000,178.000000,RW,RW11,Eastern,NULL,NULL,5.000000,East,29.000000,Ngoma,GPS,R,-2.116101,30.450414,1472.000000,1469.000000,WGS84
29.819907,-2.206809,RW201000000179,RW,2010.000000,179.000000,RW,RW15,Southern,NULL,NULL,2.000000,South,9.000000,Ruhango,GPS,U,-2.206809,29.819907,1628.000000,1621.000000,WGS84
29.582376,-1.756319,RW201000000180,RW,2010.000000,180.000000,RW,RW14,Western,NULL,NULL,3.000000,West,16.000000,Ngororero,GPS,R,-1.756319,29.582376,2346.000000,2316.000000,WGS84
29.229031,-2.607346,RW201000000181,RW,2010.000000,181.000000,RW,RW14,Western,NULL,NULL,3.000000,West,17.000000,Rusizi,GPS,R,-2.607346,29.229031,1755.000000,1749.000000,WGS84
29.787211,-2.434632,RW201000000182,RW,2010.000000,182.000000,RW,RW15,Southern,NULL,NULL,2.000000,South,7.000000,Huye,GPS,R,-2.434632,29.787211,1603.000000,1592.000000,WGS84
29.710516,-1.439182,RW201000000183,RW,2010.000000,183.000000,RW,RW13,Northern,NULL,NULL,4.000000,North,22.000000,Burera,GPS,R,-1.439182,29.710516,2039.000000,2033.000000,WGS84
30.481972,-2.099755,RW201000000184,RW,2010.000000,184.000000,RW,RW11,Eastern,NULL,NULL,5.000000,East,29.000000,Ngoma,GPS,R,-2.099755,30.481972,1523.000000,1521.000000,WGS84
30.287383,-1.956045,RW201000000185,RW,2010.000000,185.000000,RW,RW11,Eastern,NULL,NULL,5.000000,East,24.000000,Rwamagana,GPS,R,-1.956045,30.287383,1481.000000,1481.000000,WGS84
29.768941,-2.587721,RW201000000186,RW,2010.000000,186.000000,RW,RW15,Southern,NULL,NULL,2.000000,South,5.000000,Gisagara,GPS,R,-2.587721,29.768941,1709.000000,1708.000000,WGS84
30.322471,-1.43971,RW201000000187,RW,2010.000000,187.000000,RW,RW11,Eastern,NULL,NULL,5.000000,East,25.000000,Nyagatare,GPS,R,-1.439710,30.322471,1488.000000,1492.000000,WGS84
29.927419,-1.975029,RW201000000188,RW,2010.000000,188.000000,RW,RW15,Southern,NULL,NULL,2.000000,South,11.000000,Kamonyi,GPS,R,-1.975029,29.927419,1544.000000,1522.000000,WGS84
29.123901,-2.338016,RW201000000189,RW,2010.000000,189.000000,RW,RW14,Western,NULL,NULL,3.000000,West,18.000000,Nyamasheke,GPS,R,-2.338016,29.123901,1608.000000,1599.000000,WGS84
29.022046,-2.523384,RW201000000190,RW,2010.000000,190.000000,RW,RW14,Western,NULL,NULL,3.000000,West,18.000000,Nyamasheke,GPS,R,-2.523384,29.022046,1640.000000,1650.000000,WGS84
29.646694,-1.72052,RW201000000191,RW,2010.000000,191.000000,RW,RW13,Northern,NULL,NULL,4.000000,North,20.000000,Gakenke,GPS,R,-1.720520,29.646694,1807.000000,1781.000000,WGS84
30.727983,-2.214713,RW201000000192,RW,2010.000000,192.000000,RW,RW11,Eastern,NULL,NULL,5.000000,East,28.000000,Kirehe,GPS,R,-2.214713,30.727983,1563.000000,1557.000000,WGS84
30.056039,-1.970528,RW201000000193,RW,2010.000000,193.000000,RW,RW12,Kigali City,NULL,NULL,1.000000,Kigali City,1.000000,Nyarugenge,GPS,U,-1.970528,30.056039,1514.000000,1502.000000,WGS84
30.558896,-1.85497,RW201000000194,RW,2010.000000,194.000000,RW,RW11,Eastern,NULL,NULL,5.000000,East,27.000000,Kayonza,GPS,R,-1.854970,30.558896,1598.000000,1603.000000,WGS84
30.077749,-1.954061,RW201000000195,RW,2010.000000,195.000000,RW,RW12,Kigali City,NULL,NULL,1.000000,Kigali City,2.000000,Gasabo,GPS,U,-1.954061,30.077749,1389.000000,1387.000000,WGS84
30.058601,-1.977357,RW201000000196,RW,2010.000000,196.000000,RW,RW12,Kigali City,NULL,NULL,1.000000,Kigali City,1.000000,Nyarugenge,GPS,U,-1.977357,30.058601,1532.000000,1519.000000,WGS84
29.715013,-2.635716,RW201000000197,RW,2010.000000,197.000000,RW,RW15,Southern,NULL,NULL,2.000000,South,7.000000,Huye,GPS,U,-2.635716,29.715013,1736.000000,1737.000000,WGS84
29.047354,-2.327561,RW201000000198,RW,2010.000000,198.000000,RW,RW14,Western,NULL,NULL,3.000000,West,18.000000,Nyamasheke,GPS,R,-2.327561,29.047354,1639.000000,1641.000000,WGS84
29.331311,-1.963233,RW201000000199,RW,2010.000000,199.000000,RW,RW14,Western,NULL,NULL,3.000000,West,13.000000,Rutsiro,GPS,R,-1.963233,29.331311,1835.000000,1797.000000,WGS84
29.812083,-2.042049,RW201000000200,RW,2010.000000,200.000000,RW,RW15,Southern,NULL,NULL,2.000000,South,11.000000,Kamonyi,GPS,R,-2.042049,29.812083,1713.000000,1706.000000,WGS84
30.422287,-1.441507,RW201000000201,RW,2010.000000,201.000000,RW,RW11,Eastern,NULL,NULL,5.000000,East,25.000000,Nyagatare,GPS,R,-1.441507,30.422287,1464.000000,1469.000000,WGS84
30.095517,-1.836542,RW201000000202,RW,2010.000000,202.000000,RW,RW12,Kigali City,NULL,NULL,1.000000,Kigali City,2.000000,Gasabo,GPS,R,-1.836542,30.095517,1553.000000,1523.000000,WGS84
30.509814,-2.32237,RW201000000203,RW,2010.000000,203.000000,RW,RW11,Eastern,NULL,NULL,5.000000,East,28.000000,Kirehe,GPS,R,-2.322370,30.509814,1446.000000,1447.000000,WGS84
28.921811,-2.525109,RW201000000204,RW,2010.000000,204.000000,RW,RW14,Western,NULL,NULL,3.000000,West,17.000000,Rusizi,GPS,R,-2.525109,28.921811,1940.000000,1931.000000,WGS84
29.813962,-1.358829,RW201000000205,RW,2010.000000,205.000000,RW,RW13,Northern,NULL,NULL,4.000000,North,22.000000,Burera,GPS,R,-1.358829,29.813962,2021.000000,2021.000000,WGS84
30.011056,-1.955189,RW201000000206,RW,2010.000000,206.000000,RW,RW12,Kigali City,NULL,NULL,1.000000,Kigali City,1.000000,Nyarugenge,GPS,R,-1.955189,30.011056,1449.000000,1436.000000,WGS84
29.585916,-2.371748,RW201000000207,RW,2010.000000,207.000000,RW,RW15,Southern,NULL,NULL,2.000000,South,8.000000,Nyamagabe,GPS,R,-2.371748,29.585916,1826.000000,1829.000000,WGS84
29.559536,-1.67449,RW201000000208,RW,2010.000000,208.000000,RW,RW14,Western,NULL,NULL,3.000000,West,15.000000,Nyabihu,GPS,R,-1.674490,29.559536,2255.000000,2232.000000,WGS84
29.254779,-2.16145,RW201000000209,RW,2010.000000,209.000000,RW,RW14,Western,NULL,NULL,3.000000,West,18.000000,Nyamasheke,GPS,R,-2.161450,29.254779,1569.000000,1541.000000,WGS84
30.59361,-2.213988,RW201000000210,RW,2010.000000,210.000000,RW,RW11,Eastern,NULL,NULL,5.000000,East,28.000000,Kirehe,GPS,R,-2.213988,30.593610,1517.000000,1532.000000,WGS84
29.774608,-2.188292,RW201000000211,RW,2010.000000,211.000000,RW,RW15,Southern,NULL,NULL,2.000000,South,9.000000,Ruhango,GPS,U,-2.188292,29.774608,1750.000000,1746.000000,WGS84
30.485088,-1.932437,RW201000000212,RW,2010.000000,212.000000,RW,RW11,Eastern,NULL,NULL,5.000000,East,27.000000,Kayonza,GPS,R,-1.932437,30.485088,1552.000000,1578.000000,WGS84
29.751587,-2.360084,RW201000000213,RW,2010.000000,213.000000,RW,RW15,Southern,NULL,NULL,2.000000,South,4.000000,Nyanza,GPS,U,-2.360084,29.751587,1799.000000,1787.000000,WGS84
30.545979,-1.99905,RW201000000214,RW,2010.000000,214.000000,RW,RW11,Eastern,NULL,NULL,5.000000,East,27.000000,Kayonza,GPS,R,-1.999050,30.545979,1667.000000,1668.000000,WGS84
29.370061,-2.238794,RW201000000215,RW,2010.000000,215.000000,RW,RW14,Western,NULL,NULL,3.000000,West,12.000000,Karongi,GPS,R,-2.238794,29.370061,2153.000000,2124.000000,WGS84
29.872053,-1.676138,RW201000000216,RW,2010.000000,216.000000,RW,RW13,Northern,NULL,NULL,4.000000,North,20.000000,Gakenke,GPS,R,-1.676138,29.872053,1755.000000,1728.000000,WGS84
30.01549,-1.436562,RW201000000217,RW,2010.000000,217.000000,RW,RW13,Northern,NULL,NULL,4.000000,North,23.000000,Gicumbi,GPS,R,-1.436562,30.015490,2046.000000,2027.000000,WGS84
30.731484,-2.224453,RW201000000218,RW,2010.000000,218.000000,RW,RW11,Eastern,NULL,NULL,5.000000,East,28.000000,Kirehe,GPS,R,-2.224453,30.731484,1650.000000,1643.000000,WGS84
29.569965,-2.733294,RW201000000219,RW,2010.000000,219.000000,RW,RW15,Southern,NULL,NULL,2.000000,South,6.000000,Nyaruguru,GPS,R,-2.733294,29.569965,1860.000000,1860.000000,WGS84
29.608434,-2.545912,RW201000000220,RW,2010.000000,220.000000,RW,RW15,Southern,NULL,NULL,2.000000,South,7.000000,Huye,GPS,R,-2.545912,29.608434,1823.000000,1820.000000,WGS84
29.849705,-2.760754,RW201000000221,RW,2010.000000,221.000000,RW,RW15,Southern,NULL,NULL,2.000000,South,5.000000,Gisagara,GPS,R,-2.760754,29.849705,1469.000000,1454.000000,WGS84
30.242161,-1.297459,RW201000000222,RW,2010.000000,222.000000,RW,RW11,Eastern,NULL,NULL,5.000000,East,25.000000,Nyagatare,GPS,R,-1.297459,30.242161,1467.000000,1468.000000,WGS84
29.756049,-2.083065,RW201000000223,RW,2010.000000,223.000000,RW,RW15,Southern,NULL,NULL,2.000000,South,10.000000,Muhanga,GPS,U,-2.083065,29.756049,1595.000000,1811.000000,WGS84
30.421977,-2.226654,RW201000000224,RW,2010.000000,224.000000,RW,RW11,Eastern,NULL,NULL,5.000000,East,29.000000,Ngoma,GPS,R,-2.226654,30.421977,1456.000000,1456.000000,WGS84
30.850353,-2.149959,RW201000000225,RW,2010.000000,225.000000,RW,RW11,Eastern,NULL,NULL,5.000000,East,28.000000,Kirehe,GPS,R,-2.149959,30.850353,1754.000000,1754.000000,WGS84
30.117009,-2.287563,RW201000000226,RW,2010.000000,226.000000,RW,RW11,Eastern,NULL,NULL,5.000000,East,30.000000,Bugesera,GPS,R,-2.287563,30.117009,1463.000000,1459.000000,WGS84
29.577855,-1.526805,RW201000000227,RW,2010.000000,227.000000,RW,RW13,Northern,NULL,NULL,4.000000,North,21.000000,Musanze,GPS,R,-1.526805,29.577855,2086.000000,2086.000000,WGS84
30.180127,-2.183866,RW201000000228,RW,2010.000000,228.000000,RW,RW11,Eastern,NULL,NULL,5.000000,East,30.000000,Bugesera,GPS,R,-2.183866,30.180127,1431.000000,1441.000000,WGS84
29.795864,-2.661043,RW201000000229,RW,2010.000000,229.000000,RW,RW15,Southern,NULL,NULL,2.000000,South,5.000000,Gisagara,GPS,R,-2.661043,29.795864,1673.000000,1662.000000,WGS84
29.909006,-2.057712,RW201000000230,RW,2010.000000,230.000000,RW,RW15,Southern,NULL,NULL,2.000000,South,11.000000,Kamonyi,GPS,R,-2.057712,29.909006,1573.000000,1542.000000,WGS84
30.088097,-1.975464,RW201000000231,RW,2010.000000,231.000000,RW,RW12,Kigali City,NULL,NULL,1.000000,Kigali City,3.000000,Kicukiro,GPS,U,-1.975464,30.088097,1467.000000,1454.000000,WGS84
30.036967,-2.276934,RW201000000232,RW,2010.000000,232.000000,RW,RW11,Eastern,NULL,NULL,5.000000,East,30.000000,Bugesera,GPS,R,-2.276934,30.036967,1405.000000,1415.000000,WGS84
30.427247,-1.606749,RW201000000233,RW,2010.000000,233.000000,RW,RW11,Eastern,NULL,NULL,5.000000,East,26.000000,Gatsibo,GPS,R,-1.606749,30.427247,1497.000000,1492.000000,WGS84
29.744879,-2.789598,RW201000000234,RW,2010.000000,234.000000,RW,RW15,Southern,NULL,NULL,2.000000,South,5.000000,Gisagara,GPS,R,-2.789598,29.744879,1706.000000,1701.000000,WGS84
30.111272,-1.949707,RW201000000235,RW,2010.000000,235.000000,RW,RW12,Kigali City,NULL,NULL,1.000000,Kigali City,2.000000,Gasabo,GPS,R,-1.949707,30.111272,1487.000000,1492.000000,WGS84
29.710591,-1.869571,RW201000000236,RW,2010.000000,236.000000,RW,RW15,Southern,NULL,NULL,2.000000,South,10.000000,Muhanga,GPS,R,-1.869571,29.710591,1780.000000,1768.000000,WGS84
29.877543,-2.262296,RW201000000237,RW,2010.000000,237.000000,RW,RW15,Southern,NULL,NULL,2.000000,South,9.000000,Ruhango,GPS,R,-2.262296,29.877543,1555.000000,1545.000000,WGS84
30.535659,-2.235567,RW201000000238,RW,2010.000000,238.000000,RW,RW11,Eastern,NULL,NULL,5.000000,East,29.000000,Ngoma,GPS,U,-2.235567,30.535659,1496.000000,1496.000000,WGS84
29.754761,-1.728849,RW201000000239,RW,2010.000000,239.000000,RW,RW13,Northern,NULL,NULL,4.000000,North,20.000000,Gakenke,GPS,R,-1.728849,29.754761,1859.000000,1824.000000,WGS84
30.137929,-1.676442,RW201000000240,RW,2010.000000,240.000000,RW,RW13,Northern,NULL,NULL,4.000000,North,23.000000,Gicumbi,GPS,R,-1.676442,30.137929,2082.000000,2062.000000,WGS84
28.910435,-2.658062,RW201000000241,RW,2010.000000,241.000000,RW,RW14,Western,NULL,NULL,3.000000,West,17.000000,Rusizi,GPS,R,-2.658062,28.910435,1663.000000,1655.000000,WGS84
29.662263,-2.758512,RW201000000242,RW,2010.000000,242.000000,RW,RW15,Southern,NULL,NULL,2.000000,South,6.000000,Nyaruguru,GPS,R,-2.758512,29.662263,1845.000000,1829.000000,WGS84
29.723557,-1.826784,RW201000000243,RW,2010.000000,243.000000,RW,RW15,Southern,NULL,NULL,2.000000,South,10.000000,Muhanga,GPS,R,-1.826784,29.723557,2169.000000,2152.000000,WGS84
30.041225,-1.974003,RW201000000244,RW,2010.000000,244.000000,RW,RW12,Kigali City,NULL,NULL,1.000000,Kigali City,1.000000,Nyarugenge,GPS,U,-1.974003,30.041225,1587.000000,1588.000000,WGS84
29.467963,-2.1252,RW201000000245,RW,2010.000000,245.000000,RW,RW14,Western,NULL,NULL,3.000000,West,12.000000,Karongi,GPS,R,-2.125200,29.467963,1986.000000,1958.000000,WGS84
29.690313,-2.08,RW201000000246,RW,2010.000000,246.000000,RW,RW15,Southern,NULL,NULL,2.000000,South,10.000000,Muhanga,GPS,R,-2.080000,29.690313,1793.000000,1786.000000,WGS84
30.1187,-1.396914,RW201000000247,RW,2010.000000,247.000000,RW,RW11,Eastern,NULL,NULL,5.000000,East,25.000000,Nyagatare,GPS,R,-1.396914,30.118700,1729.000000,1736.000000,WGS84
29.888781,-2.64997,RW201000000248,RW,2010.000000,248.000000,RW,RW15,Southern,NULL,NULL,2.000000,South,5.000000,Gisagara,GPS,R,-2.649970,29.888781,1515.000000,1487.000000,WGS84
28.971476,-2.596514,RW201000000249,RW,2010.000000,249.000000,RW,RW14,Western,NULL,NULL,3.000000,West,17.000000,Rusizi,GPS,R,-2.596514,28.971476,1581.000000,1559.000000,WGS84
30.00618,-1.735861,RW201000000250,RW,2010.000000,250.000000,RW,RW13,Northern,NULL,NULL,4.000000,North,19.000000,Rulindo,GPS,R,-1.735861,30.006180,2042.000000,2041.000000,WGS84
30.051481,-1.894967,RW201000000251,RW,2010.000000,251.000000,RW,RW12,Kigali City,NULL,NULL,1.000000,Kigali City,2.000000,Gasabo,GPS,R,-1.894967,30.051481,1811.000000,1800.000000,WGS84
29.976325,-1.993029,RW201000000252,RW,2010.000000,252.000000,RW,RW15,Southern,NULL,NULL,2.000000,South,11.000000,Kamonyi,GPS,R,-1.993029,29.976325,1465.000000,1460.000000,WGS84
29.629335,-1.487486,RW201000000253,RW,2010.000000,253.000000,RW,RW13,Northern,NULL,NULL,4.000000,North,21.000000,Musanze,GPS,R,-1.487486,29.629335,1898.000000,1889.000000,WGS84
30.482348,-1.792265,RW201000000254,RW,2010.000000,254.000000,RW,RW11,Eastern,NULL,NULL,5.000000,East,27.000000,Kayonza,GPS,R,-1.792265,30.482348,1489.000000,1485.000000,WGS84
29.788937,-1.553064,RW201000000255,RW,2010.000000,255.000000,RW,RW13,Northern,NULL,NULL,4.000000,North,22.000000,Burera,GPS,R,-1.553064,29.788937,2102.000000,2133.000000,WGS84
30.622315,-2.09954,RW201000000256,RW,2010.000000,256.000000,RW,RW11,Eastern,NULL,NULL,5.000000,East,27.000000,Kayonza,GPS,R,-2.099540,30.622315,1634.000000,1635.000000,WGS84
30.448602,-1.638167,RW201000000257,RW,2010.000000,257.000000,RW,RW11,Eastern,NULL,NULL,5.000000,East,26.000000,Gatsibo,GPS,R,-1.638167,30.448602,1472.000000,1464.000000,WGS84
28.913307,-2.480914,RW201000000258,RW,2010.000000,258.000000,RW,RW14,Western,NULL,NULL,3.000000,West,17.000000,Rusizi,GPS,U,-2.480914,28.913307,1674.000000,1676.000000,WGS84
30.586832,-1.868541,RW201000000259,RW,2010.000000,259.000000,RW,RW11,Eastern,NULL,NULL,5.000000,East,27.000000,Kayonza,GPS,R,-1.868541,30.586832,1615.000000,1614.000000,WGS84
30.018136,-1.574011,RW201000000260,RW,2010.000000,260.000000,RW,RW13,Northern,NULL,NULL,4.000000,North,23.000000,Gicumbi,GPS,U,-1.574011,30.018136,2012.000000,2042.000000,WGS84
29.429881,-2.455755,RW201000000261,RW,2010.000000,261.000000,RW,RW15,Southern,NULL,NULL,2.000000,South,8.000000,Nyamagabe,GPS,R,-2.455755,29.429881,2226.000000,2215.000000,WGS84
29.423007,-2.180477,RW201000000262,RW,2010.000000,262.000000,RW,RW14,Western,NULL,NULL,3.000000,West,12.000000,Karongi,GPS,R,-2.180477,29.423007,2204.000000,2189.000000,WGS84
30.811263,-2.250716,RW201000000263,RW,2010.000000,263.000000,RW,RW11,Eastern,NULL,NULL,5.000000,East,28.000000,Kirehe,GPS,R,-2.250716,30.811263,1363.000000,1361.000000,WGS84
30.035471,-1.936839,RW201000000264,RW,2010.000000,264.000000,RW,RW12,Kigali City,NULL,NULL,1.000000,Kigali City,2.000000,Gasabo,GPS,U,-1.936839,30.035471,1425.000000,1414.000000,WGS84
29.644635,-1.972804,RW201000000265,RW,2010.000000,265.000000,RW,RW14,Western,NULL,NULL,3.000000,West,16.000000,Ngororero,GPS,R,-1.972804,29.644635,1608.000000,1607.000000,WGS84
29.584107,-2.444893,RW201000000266,RW,2010.000000,266.000000,RW,RW15,Southern,NULL,NULL,2.000000,South,8.000000,Nyamagabe,GPS,R,-2.444893,29.584107,1905.000000,1912.000000,WGS84
29.83616,-2.21051,RW201000000267,RW,2010.000000,267.000000,RW,RW15,Southern,NULL,NULL,2.000000,South,9.000000,Ruhango,GPS,R,-2.210510,29.836160,1571.000000,1554.000000,WGS84
29.975852,-2.036767,RW201000000268,RW,2010.000000,268.000000,RW,RW15,Southern,NULL,NULL,2.000000,South,11.000000,Kamonyi,GPS,R,-2.036767,29.975852,1467.000000,1464.000000,WGS84
29.743853,-2.497832,RW201000000269,RW,2010.000000,269.000000,RW,RW15,Southern,NULL,NULL,2.000000,South,7.000000,Huye,GPS,R,-2.497832,29.743853,1767.000000,1772.000000,WGS84
29.772664,-2.578438,RW201000000270,RW,2010.000000,270.000000,RW,RW15,Southern,NULL,NULL,2.000000,South,5.000000,Gisagara,GPS,R,-2.578438,29.772664,1724.000000,1715.000000,WGS84
29.974036,-2.107306,RW201000000271,RW,2010.000000,271.000000,RW,RW15,Southern,NULL,NULL,2.000000,South,11.000000,Kamonyi,GPS,R,-2.107306,29.974036,1519.000000,1513.000000,WGS84
28.954867,-2.414607,RW201000000272,RW,2010.000000,272.000000,RW,RW14,Western,NULL,NULL,3.000000,West,17.000000,Rusizi,GPS,R,-2.414607,28.954867,1575.000000,1574.000000,WGS84
29.534499,-2.11641,RW201000000273,RW,2010.000000,273.000000,RW,RW14,Western,NULL,NULL,3.000000,West,12.000000,Karongi,GPS,R,-2.116410,29.534499,1778.000000,1744.000000,WGS84
30.148021,-1.542048,RW201000000274,RW,2010.000000,274.000000,RW,RW13,Northern,NULL,NULL,4.000000,North,23.000000,Gicumbi,GPS,U,-1.542048,30.148021,2072.000000,2072.000000,WGS84
29.619121,-2.278544,RW201000000275,RW,2010.000000,275.000000,RW,RW15,Southern,NULL,NULL,2.000000,South,4.000000,Nyanza,GPS,R,-2.278544,29.619121,1712.000000,1690.000000,WGS84
30.179611,-2.006624,RW201000000276,RW,2010.000000,276.000000,RW,RW12,Kigali City,NULL,NULL,1.000000,Kigali City,3.000000,Kicukiro,GPS,U,-2.006624,30.179611,1393.000000,1393.000000,WGS84
29.62554,-2.489807,RW201000000277,RW,2010.000000,277.000000,RW,RW15,Southern,NULL,NULL,2.000000,South,7.000000,Huye,GPS,R,-2.489807,29.625540,1734.000000,1735.000000,WGS84
29.789264,-2.523954,RW201000000278,RW,2010.000000,278.000000,RW,RW15,Southern,NULL,NULL,2.000000,South,5.000000,Gisagara,GPS,R,-2.523954,29.789264,1636.000000,1623.000000,WGS84
29.364529,-1.850256,RW201000000279,RW,2010.000000,279.000000,RW,RW14,Western,NULL,NULL,3.000000,West,13.000000,Rutsiro,GPS,R,-1.850256,29.364529,2400.000000,2407.000000,WGS84
29.034794,-2.357578,RW201000000280,RW,2010.000000,280.000000,RW,RW14,Western,NULL,NULL,3.000000,West,18.000000,Nyamasheke,GPS,R,-2.357578,29.034794,1539.000000,1532.000000,WGS84
29.141641,-2.387753,RW201000000281,RW,2010.000000,281.000000,RW,RW14,Western,NULL,NULL,3.000000,West,18.000000,Nyamasheke,GPS,R,-2.387753,29.141641,1728.000000,1712.000000,WGS84
29.717139,-1.407466,RW201000000282,RW,2010.000000,282.000000,RW,RW13,Northern,NULL,NULL,4.000000,North,22.000000,Burera,GPS,R,-1.407466,29.717139,1910.000000,1907.000000,WGS84
30.510362,-2.066574,RW201000000283,RW,2010.000000,283.000000,RW,RW11,Eastern,NULL,NULL,5.000000,East,29.000000,Ngoma,GPS,R,-2.066574,30.510362,1519.000000,1522.000000,WGS84
29.439541,-2.075995,RW201000000284,RW,2010.000000,284.000000,RW,RW14,Western,NULL,NULL,3.000000,West,12.000000,Karongi,GPS,R,-2.075995,29.439541,1852.000000,1850.000000,WGS84
29.453208,-1.920057,RW201000000285,RW,2010.000000,285.000000,RW,RW14,Western,NULL,NULL,3.000000,West,13.000000,Rutsiro,GPS,R,-1.920057,29.453208,2513.000000,2508.000000,WGS84
30.576136,-2.316523,RW201000000286,RW,2010.000000,286.000000,RW,RW11,Eastern,NULL,NULL,5.000000,East,28.000000,Kirehe,GPS,R,-2.316523,30.576136,1497.000000,1502.000000,WGS84
29.404675,-1.967409,RW201000000287,RW,2010.000000,287.000000,RW,RW14,Western,NULL,NULL,3.000000,West,13.000000,Rutsiro,GPS,R,-1.967409,29.404675,2358.000000,2354.000000,WGS84
29.702884,-1.569436,RW201000000288,RW,2010.000000,288.000000,RW,RW13,Northern,NULL,NULL,4.000000,North,20.000000,Gakenke,GPS,R,-1.569436,29.702884,1871.000000,1856.000000,WGS84
30.143684,-1.825845,RW201000000289,RW,2010.000000,289.000000,RW,RW12,Kigali City,NULL,NULL,1.000000,Kigali City,2.000000,Gasabo,GPS,R,-1.825845,30.143684,1680.000000,1688.000000,WGS84
30.342756,-1.879629,RW201000000290,RW,2010.000000,290.000000,RW,RW11,Eastern,NULL,NULL,5.000000,East,24.000000,Rwamagana,GPS,R,-1.879629,30.342756,1583.000000,1581.000000,WGS84
28.903892,-2.438728,RW201000000291,RW,2010.000000,291.000000,RW,RW14,Western,NULL,NULL,3.000000,West,17.000000,Rusizi,GPS,R,-2.438728,28.903892,1601.000000,1603.000000,WGS84
29.610967,-2.217614,RW201000000292,RW,2010.000000,292.000000,RW,RW15,Southern,NULL,NULL,2.000000,South,9.000000,Ruhango,GPS,R,-2.217614,29.610967,1755.000000,1750.000000,WGS84
29.831876,-1.525719,RW201000000293,RW,2010.000000,293.000000,RW,RW13,Northern,NULL,NULL,4.000000,North,22.000000,Burera,GPS,R,-1.525719,29.831876,2032.000000,2018.000000,WGS84
30.485651,-1.895365,RW201000000294,RW,2010.000000,294.000000,RW,RW11,Eastern,NULL,NULL,5.000000,East,27.000000,Kayonza,GPS,R,-1.895365,30.485651,1577.000000,1590.000000,WGS84
29.185491,-2.323776,RW201000000295,RW,2010.000000,295.000000,RW,RW14,Western,NULL,NULL,3.000000,West,18.000000,Nyamasheke,GPS,R,-2.323776,29.185491,1770.000000,1778.000000,WGS84
29.163522,-2.291395,RW201000000296,RW,2010.000000,296.000000,RW,RW14,Western,NULL,NULL,3.000000,West,18.000000,Nyamasheke,GPS,R,-2.291395,29.163522,1503.000000,1504.000000,WGS84
30.200461,-1.995232,RW201000000297,RW,2010.000000,297.000000,RW,RW12,Kigali City,NULL,NULL,1.000000,Kigali City,3.000000,Kicukiro,GPS,U,-1.995232,30.200461,1418.000000,1422.000000,WGS84
